-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
1,hi!,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
1,hi!,
0,Parking Spot ID: 1, Location: hi!, Lot: , Covered Parking, EV Charging Available,Parking Spot ID: -1, Location: , Lot: , Covered Parking, Covered Parking
1,hi!,
-1,,
-1,,
-1,,
-1,,
100,Parking Spot ID: 1, Location: hi!, Lot: hi!,Parking Spot ID: 1, Location: hi!, Lot: hi!
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,,
1,hi!,
1,hi!,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,Parking Spot ID: -1, Location: , Lot: ,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
32,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
-1,,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
-1,,
-1,,
-1,Parking Spot ID: 1, Location: hi!, Lot: , EV Charging Available, Handicap Accessible,Parking Spot ID: 1, Location: hi!, Lot: 
-1,,
-1,,
-1,,
1,hi!,
1,hi!,
1,hi!,
-1,,
1,hi!,hi!
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
32,Parking Spot ID: -1, Location: , Lot: ,
-1,,
-1,,
-1,,
-1,,
-1,,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,hi!
-1,,
1,hi!,
-1,,
-1,,
32,Parking Spot ID: -1, Location: , Lot: ,
-1,,
1,hi!,
-1,,
-1,,
-1,Parking Spot ID: 1, Location: hi!, Lot: , EV Charging Available, Handicap Accessible,Parking Spot ID: 1, Location: hi!, Lot: 
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
100,Parking Spot ID: 1, Location: hi!, Lot: hi!,Parking Spot ID: 1, Location: hi!, Lot: hi!
1,hi!,
-1,,
-1,,
-1,,
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
32,Parking Spot ID: -1, Location: , Lot: ,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,Parking Spot ID: 1, Location: hi!, Lot: , EV Charging Available, Handicap Accessible,Parking Spot ID: 1, Location: hi!, Lot: 
-1,,
-1,,
-1,,
-1,,
100,Parking Spot ID: 1, Location: hi!, Lot: hi!,Parking Spot ID: 1, Location: hi!, Lot: hi!
1,hi!,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
1,hi!,
-1,,
1,hi!,
-1,,
1,hi!,hi!
-1,,
-1,,
-1,,
0,,Parking Spot ID: 1, Location: hi!, Lot: , Covered Parking
-1,,
-1,,
-1,,
-1,,
-1,,
1,hi!,hi!
1,hi!,
-1,,
-1,,
-1,,
-1,,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,
0,,Parking Spot ID: 1, Location: hi!, Lot: , Covered Parking
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
100,Parking Spot ID: 1, Location: hi!, Lot: hi!,Parking Spot ID: 1, Location: hi!, Lot: hi!
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,,
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,,
1,hi!,
1,hi!,
-1,,
1,hi!,
-1,,
1,hi!,hi!
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,hi!
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
1,hi!,
0,,Parking Spot ID: 1, Location: hi!, Lot: , Covered Parking
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,,
1,hi!,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
0,,Parking Spot ID: 1, Location: hi!, Lot: , Covered Parking
-1,,
-1,Parking Spot ID: -1, Location: , Lot: ,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
-1,,
-1,,
-1,,
-1,,
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
0,,Parking Spot ID: 1, Location: hi!, Lot: , Covered Parking
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
1,hi!,hi!
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
100,Parking Spot ID: 1, Location: hi!, Lot: hi!,Parking Spot ID: 1, Location: hi!, Lot: hi!
1,hi!,
1,hi!,
1,hi!,
-1,,
1,hi!,hi!
-1,,
-1,,
-1,,
-1,,
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
100,Parking Spot ID: -1, Location: , Lot: , Covered Parking, EV Charging Available,Parking Spot ID: 32, Location: Parking Spot ID: -1, Location: , Lot: , Lot: , EV Charging Available, EV Charging Available, Covered Parking
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
1,hi!,
-1,,
-1,,
-1,,
-1,,
0,,Parking Spot ID: 1, Location: hi!, Lot: , Covered Parking
1,hi!,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,
-1,,
-1,,
1,hi!,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
1,hi!,hi!
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
0,,Parking Spot ID: 1, Location: hi!, Lot: , Covered Parking
-1,,
1,hi!,
-1,,
-1,,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,
-1,,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
1,hi!,
-1,,
-1,,
1,hi!,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,hi!
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
1,hi!,
1,hi!,
-1,,
1,hi!,
-1,,
-1,,
32,Parking Spot ID: -1, Location: , Lot: ,
-1,,
-1,,
-1,,
-1,,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,,
-1,,
-1,Parking Spot ID: 1, Location: hi!, Lot: , EV Charging Available, Handicap Accessible,Parking Spot ID: 1, Location: hi!, Lot: 
1,hi!,
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
100,Parking Spot ID: -1, Location: , Lot: , Covered Parking, EV Charging Available,Parking Spot ID: 32, Location: Parking Spot ID: -1, Location: , Lot: , Lot: , EV Charging Available, EV Charging Available, Covered Parking
-1,,
-1,,
-1,,
-1,,
100,Parking Spot ID: 1, Location: hi!, Lot: hi!,Parking Spot ID: 1, Location: hi!, Lot: hi!
-1,,
-1,,
0,,Parking Spot ID: 1, Location: hi!, Lot: , Covered Parking
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
1,hi!,hi!
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
-1,,
1,hi!,
-1,,
-1,,
-1,,
-1,,
100,Parking Spot ID: 1, Location: hi!, Lot: hi!,Parking Spot ID: 1, Location: hi!, Lot: hi!
1,hi!,
1,hi!,
1,hi!,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,,
100,Parking Spot ID: -1, Location: , Lot: , Covered Parking, EV Charging Available,Parking Spot ID: 32, Location: Parking Spot ID: -1, Location: , Lot: , Lot: , EV Charging Available, EV Charging Available, Covered Parking
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
100,Parking Spot ID: -1, Location: , Lot: , Covered Parking, EV Charging Available,Parking Spot ID: 32, Location: Parking Spot ID: -1, Location: , Lot: , Lot: , EV Charging Available, EV Charging Available, Covered Parking
-1,,
-1,,
-1,,
-1,,
100,Parking Spot ID: 1, Location: hi!, Lot: hi!,Parking Spot ID: 1, Location: hi!, Lot: hi!
1,hi!,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
-1,,
-1,,
1,hi!,
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
1,hi!,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,,
0,,Parking Spot ID: 1, Location: hi!, Lot: , Covered Parking
-1,,
-1,,
-1,,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,,
100,Parking Spot ID: 1, Location: hi!, Lot: hi!,Parking Spot ID: 1, Location: hi!, Lot: hi!
1,hi!,
1,hi!,
1,hi!,
-1,,
-1,,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,Parking Spot ID: -1, Location: , Lot: ,
-1,,
-1,,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,hi!
-1,,
-1,,
-1,,
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
32,Parking Spot ID: -1, Location: , Lot: ,
-1,,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,hi!
1,hi!,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
-1,,
1,hi!,
-1,,
1,hi!,hi!
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,hi!
1,hi!,
1,hi!,
-1,,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,
-1,,
1,hi!,
-1,,
-1,,
-1,,
1,hi!,
1,hi!,
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
1,hi!,
1,hi!,
-1,,
1,hi!,hi!
1,hi!,
1,hi!,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
1,hi!,
0,Parking Spot ID: 1, Location: hi!, Lot: , Covered Parking, EV Charging Available,Parking Spot ID: -1, Location: , Lot: , Covered Parking, Covered Parking
-1,,
1,hi!,
-1,,
-1,,
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
100,Parking Spot ID: -1, Location: , Lot: , Covered Parking, EV Charging Available,Parking Spot ID: 32, Location: Parking Spot ID: -1, Location: , Lot: , Lot: , EV Charging Available, EV Charging Available, Covered Parking
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,,
1,hi!,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
-1,,
-1,,
1,hi!,
-1,,
-1,,
1,hi!,
0,,Parking Spot ID: 1, Location: hi!, Lot: , Covered Parking
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
1,hi!,
-1,,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,Parking Spot ID: -1, Location: , Lot: ,
-1,,
1,hi!,
1,hi!,
1,hi!,
-1,,
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
1,hi!,
-1,,
-1,,
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
1,hi!,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
1,hi!,
-1,,
1,hi!,
-1,,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,hi!
-1,,
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
1,hi!,
0,Parking Spot ID: 1, Location: hi!, Lot: , Covered Parking, EV Charging Available,Parking Spot ID: -1, Location: , Lot: , Covered Parking, Covered Parking
-1,,
1,hi!,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,
-1,,
-1,,
1,hi!,
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
1,hi!,hi!
1,hi!,
1,hi!,
-1,Parking Spot ID: -1, Location: , Lot: ,
-1,,
1,hi!,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
-1,,
-1,,
1,hi!,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,hi!
-1,,
-1,,
1,hi!,
1,hi!,
1,hi!,
-1,,
1,hi!,hi!
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
100,Parking Spot ID: 1, Location: hi!, Lot: hi!,Parking Spot ID: 1, Location: hi!, Lot: hi!
1,hi!,
10,Parking Spot ID: -1, Location: , Lot: , Covered Parking, Handicap Accessible,Parking Spot ID: 1, Location: hi!, Lot: , Covered Parking
-1,,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
1,hi!,
-1,,
-1,Parking Spot ID: -1, Location: , Lot: ,
-1,,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,,
1,hi!,hi!
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,,
1,hi!,
-1,,
-1,,
1,hi!,
-1,,
-1,,
-1,,
32,Parking Spot ID: -1, Location: , Lot: ,
-1,,
-1,,
-1,,
-1,,
-1,,
1,hi!,
-1,,
-1,,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
32,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
0,,Parking Spot ID: 1, Location: hi!, Lot: , Covered Parking
-1,,
-1,,
1,hi!,
1,hi!,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,hi!
-1,,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,,
-1,,
0,,Parking Spot ID: 1, Location: hi!, Lot: , Covered Parking
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
1,hi!,hi!
-1,,
1,hi!,
-1,,
-1,,
-1,,
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,Parking Spot ID: -1, Location: , Lot: ,
-1,,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
1,hi!,
0,,Parking Spot ID: 1, Location: hi!, Lot: , Covered Parking
-1,,
-1,,
-1,,
1,hi!,hi!
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,hi!
-1,,
1,hi!,
-1,,
-1,,
-1,,
0,,Parking Spot ID: 1, Location: hi!, Lot: , Covered Parking
0,Parking Spot ID: -1, Location: , Lot: , Covered Parking, EV Charging Available, Covered Parking,Parking Spot ID: 1, Location: hi!, Lot: , Covered Parking, EV Charging Available
-1,,
-1,,
-1,,
-1,,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,hi!
-1,,
1,hi!,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
-1,,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
32,Parking Spot ID: -1, Location: , Lot: ,
32,Parking Spot ID: -1, Location: , Lot: ,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
1,hi!,
1,hi!,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
-1,,
1,hi!,
-1,,
1,hi!,hi!
1,hi!,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,hi!
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
0,Parking Spot ID: 1, Location: hi!, Lot: hi!, Handicap Accessible, Handicap Accessible,Parking Spot ID: -1, Location: , Lot: , Covered Parking, Handicap Accessible, Covered Parking, Covered Parking, EV Charging Available
1,hi!,
-1,,
1,hi!,
1,hi!,
1,hi!,hi!
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
1,hi!,
-1,,
-1,,
1,hi!,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
-1,Parking Spot ID: -1, Location: , Lot: ,
1,hi!,
1,hi!,
1,hi!,
-1,,
-1,,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,,
-1,,
-1,,
-1,,
-1,,
100,Parking Spot ID: 1, Location: hi!, Lot: hi!,Parking Spot ID: 1, Location: hi!, Lot: hi!
1,hi!,
-1,,
-1,,
-1,,
1,hi!,
1,hi!,
-1,,
-1,,
0,,Parking Spot ID: 1, Location: hi!, Lot: , Covered Parking
-1,,
-1,,
-1,,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,,
1,hi!,
1,hi!,
0,,Parking Spot ID: 1, Location: hi!, Lot: , Covered Parking
1,hi!,
1,hi!,
1,hi!,
1,hi!,
-1,,
-1,,
